state,latitude,longitude
Georgia,33.3965503,-84.5918881
Georgia,32.14018919,-81.24343998
Georgia,34.0439237,-84.3422444
Georgia,33.91633,-84.379629
Georgia,32.04385577,-81.07206736
Georgia,32.0052978,-81.113936
Georgia,33.88240819,-84.01050865
Georgia,34.03438023,-84.05223583
Georgia,33.85160475,-84.21001497
Georgia,32.6185625,-83.6903443
Idaho,43.606686,-116.2823
Idaho,43.61266805,-116.2030936
Idaho,43.67126092,-116.2830334
Idaho,43.6241636,-116.3537875
Illinois,41.9496874,-88.03226236
Illinois,42.171596,-88.33588367
Illinois,42.11278119,-87.97832012
Illinois,41.780402,-88.2400918
Illinois,41.786283,-88.37625018
Illinois,41.81371922,-88.28039555
Illinois,41.76848482,-88.20634979
Illinois,41.85069116,-87.80281365
Illinois,41.95711719,-88.07361856
Illinois,41.93874655,-88.11421337
Illinois,40.48248542,-88.95222838
Illinois,41.69036302,-88.12505971
Illinois,41.721287,-88.0379517
Illinois,41.17397975,-87.85218981
Illinois,41.731248,-87.79849107
Illinois,40.11042403,-88.23064215
Illinois,40.1374091,-88.2585773
Illinois,41.87833441,-87.6272176
Illinois,41.8817766,-87.6326875
Illinois,41.93973087,-87.65514537
Illinois,41.9469614,-87.6554621
Illinois,41.86801797,-87.64108457
Illinois,41.8678206,-87.62609926
Illinois,41.90374695,-87.62887867
Illinois,41.7997105,-87.5880394
Illinois,41.91329797,-87.67733037
Illinois,41.917731,-87.6600848
Illinois,41.91140323,-87.63506934
Illinois,41.88108438,-87.63511298
Illinois,41.7214399,-87.67996343
Illinois,41.88553203,-87.63522507
Illinois,41.92566683,-87.64948923
Illinois,41.92851792,-87.78722253
Illinois,41.93166629,-87.68637727
Illinois,41.932835,-87.66802509
Illinois,41.89304267,-87.62061535
Illinois,41.877522,-87.636221
Illinois,41.88728772,-87.62484812
Illinois,41.94578589,-87.70913422
Illinois,41.94133968,-87.68876654
Illinois,41.7358824,-87.6260159
Illinois,41.95324305,-87.7449402
Illinois,41.97713526,-87.66040991
Illinois,41.88036398,-87.64086858
Illinois,41.79619333,-87.72356814
Illinois,41.98955173,-87.70556567
Illinois,41.8918108,-87.6284856
Illinois,41.933035,-87.64420581
Illinois,42.00272859,-87.6612195
Illinois,41.8723681,-87.6772381
Illinois,41.75477469,-87.74066387
Illinois,41.88227695,-87.62712131
Illinois,41.77998374,-87.64511749
Illinois,41.8507962,-87.7439411
Illinois,41.78477792,-87.86812297
Illinois,41.64942358,-87.73872793
Illinois,42.2266201,-88.294964
Illinois,39.8979052,-88.9556035
Illinois,42.1671726,-87.8442862
Illinois,41.93143185,-88.77154606
Illinois,41.95327768,-88.72541913
Illinois,41.80818829,-88.01441314
Illinois,41.8352626,-88.025264
Illinois,40.66952945,-89.58376065
Illinois,39.13795422,-88.56590847
Illinois,42.0945929,-88.3364554
Illinois,42.0031253,-88.0049343
Illinois,41.90128794,-87.93955009
Illinois,41.89066715,-87.96134851
Illinois,42.04863976,-87.681254
Illinois,38.59192308,-89.98552975
Illinois,41.50231725,-87.88676836
Illinois,41.93185927,-87.88549358
Illinois,41.87468403,-88.33968801
Illinois,41.85900706,-88.05765158
Illinois,42.10478289,-87.81413174
Illinois,42.10959366,-87.87485957
Illinois,42.38420179,-87.95444163
Illinois,42.04887855,-88.07890191
Illinois,42.0705485,-88.1911205
Illinois,41.63201982,-87.93181137
Illinois,41.568102,-87.636909
Illinois,41.5226269,-88.14753271
Illinois,41.576823,-88.1589
Illinois,42.16132855,-88.04982746
Illinois,41.81775312,-87.87007643
Illinois,42.27901747,-87.87148
Illinois,42.28394187,-87.95382373
Illinois,42.18214408,-87.92907699
Illinois,42.01066901,-87.7121263
Illinois,41.5972833,-88.0171585
Illinois,42.3660778,-89.0234592
Illinois,41.50563002,-87.73330354
Illinois,42.35995962,-88.26646467
Illinois,41.90883228,-87.85005667
Illinois,41.5417749,-87.8513395
Illinois,41.47069454,-90.47969506
Illinois,42.08110867,-87.93567149
Illinois,41.7974401,-88.11870392
Illinois,41.77105968,-88.14767048
Illinois,41.71182346,-88.20511907
Illinois,41.5128149,-87.9508996
Illinois,42.05507314,-87.83558874
Illinois,40.5099181,-88.9547176
Illinois,40.50423995,-88.99498814
Illinois,41.9574872,-87.8075177
Illinois,42.139012,-87.793116
Illinois,41.8484484,-87.9322753
Illinois,41.69188675,-87.74027829
Illinois,41.720041,-87.77652
Illinois,41.88883552,-87.80408722
Illinois,41.84660907,-87.97866641
Illinois,41.61299337,-87.85493802
Illinois,41.70387234,-88.30697779
Illinois,42.13866303,-88.025485
Illinois,42.00997892,-87.82708567
Illinois,40.74307489,-89.63116595
Illinois,41.3605527,-89.126523
Illinois,41.65110161,-88.20422347
Illinois,42.2645637,-88.9806861
Illinois,42.05048433,-87.9941664
Illinois,41.61632566,-88.12274269
Illinois,42.0075698,-87.8854597
Illinois,42.38274371,-88.063565
Illinois,41.920621,-88.265948
Illinois,42.02525728,-88.14369207
Illinois,42.046502,-88.037319
Illinois,42.04026817,-88.03367405
Illinois,42.01133934,-87.76284893
Illinois,42.05226853,-87.74730966
Illinois,41.9856531,-88.3415626
Illinois,41.60022182,-87.60322416
Illinois,39.76447218,-89.70433342
Illinois,41.60079703,-87.79467815
Illinois,42.23253585,-87.94216604
Illinois,41.90590421,-87.98570448
Illinois,41.80168159,-88.17234289
Illinois,42.34231063,-87.89580173
Illinois,42.09973569,-88.28656668
Illinois,41.81055615,-87.9681202
Illinois,41.8581612,-88.139198
Illinois,41.83019973,-88.09378962
Illinois,42.155047,-87.954021
Illinois,41.75866033,-87.94422101
Indiana,39.07814606,-84.88934079
Indiana,39.76289591,-86.33836395
Indiana,39.161408,-86.496584
Indiana,39.16628574,-86.52904216
Indiana,39.97252248,-86.15455608
Indiana,40.00077215,-86.11894651
Indiana,39.22101992,-85.88924752
Indiana,41.422845,-87.334767
Indiana,37.98082541,-87.4920118
Indiana,39.957419,-85.9973187
Indiana,41.07148,-85.19745
Indiana,41.13512203,-85.16191923
Indiana,41.11749543,-85.12841852
Indiana,41.52539695,-87.47048557
Indiana,39.86995693,-86.14149705
Indiana,39.91287552,-86.13427447
Indiana,39.91217454,-86.21840365
Indiana,39.92639591,-86.09033975
Indiana,39.905766,-86.0774544
Indiana,39.7672354,-86.1576752
Indiana,39.7817911,-86.1696717
Indiana,39.914844,-86.110839
Indiana,39.63826257,-86.12946815
Indiana,40.4737515,-86.1087299
Indiana,40.41846821,-86.82954388
Indiana,41.47073699,-87.3108304
Indiana,41.67338095,-86.8933548
Indiana,41.71028083,-86.18070117
Indiana,41.56395894,-87.50844
Indiana,39.99589046,-85.93711365
Indiana,39.71391879,-86.35595402
Indiana,41.55118547,-87.18085139
Indiana,39.83144389,-84.84945815
Indiana,41.6920415,-86.23588573
Indiana,41.628513,-86.252848
Indiana,39.79993664,-86.27169573
Indiana,41.46907373,-87.0301022
Indiana,40.42362985,-86.90715731
Indiana,40.4521423,-86.9153283
Indiana,40.04231,-86.1422871
Iowa,42.01762603,-93.61099249
Iowa,41.70932549,-93.58076896
Iowa,42.0257279,-91.6278471
Iowa,41.57325065,-90.52935653
Iowa,41.62890797,-93.69716401
Iowa,42.4915116,-90.7201539
Iowa,41.6582161,-91.535465
Iowa,42.4457126,-96.3431502
Iowa,41.597695,-93.7502815
Iowa,41.56248262,-93.79937676
Kansas,37.564432,-97.243499
Kansas,39.126454,-94.823311
Kansas,38.94317827,-95.2519726
Kansas,38.97245,-95.29063
Kansas,38.96701842,-95.23631558
Kansas,38.91257157,-94.64321666
Kansas,38.9572525,-94.7266075
Kansas,38.97048613,-94.77272071
Kansas,39.18508015,-96.57609179
Kansas,39.02335888,-94.66488381
Kansas,38.8835246,-94.752395
Kansas,38.91336688,-94.76154981
Kansas,38.8836353,-94.8346776
Kansas,38.85118143,-94.817511
Kansas,38.9539571,-94.7178717
Kansas,38.96353698,-94.66584091
Kansas,38.88505193,-94.66726981
Kansas,38.8541494,-94.68326646
Kansas,38.92795536,-94.69798653
Kansas,39.00357812,-94.6300284
Kansas,38.7985124,-97.6122145
Kansas,39.01417217,-94.72266132
Kansas,39.00816572,-94.84431229
Kansas,39.02951916,-95.76117974
Kansas,37.7218103,-97.36362009
Kansas,37.724112,-97.46327919
Kansas,37.73819057,-97.2453329
Kansas,37.69397589,-97.29946375
Kansas,37.67871226,-97.24504664
Kansas,37.68024308,-97.42445739
Kentucky,36.94281016,-86.42105669
Kentucky,39.01899482,-84.69386044
Kentucky,39.08618131,-84.5189781
Kentucky,39.04748326,-84.57624381
Kentucky,39.02139599,-84.58969733
Kentucky,39.00151276,-84.6527396
Kentucky,38.98875576,-84.64185621
Kentucky,39.0350269,-84.5327955
Kentucky,39.0797356,-84.706754
Kentucky,39.03763026,-84.45474513
Kentucky,38.01731089,-84.41832707
Kentucky,38.00529378,-84.44938886
Kentucky,38.04270175,-84.50268634
Kentucky,37.9876015,-84.52759619
Kentucky,38.2940251,-85.56013987
Kentucky,38.23896777,-85.72137782
Kentucky,38.24315031,-85.50876769
Kentucky,38.25317785,-85.7569861
Kentucky,38.2401657,-85.57749304
Kentucky,39.08709908,-84.47793181
Kentucky,38.9618492,-84.6786041
Louisiana,30.41797443,-91.17676363
Louisiana,32.5502048,-93.70878142
Louisiana,30.2120828,-90.9500716
Louisiana,29.96001663,-90.18447917
Louisiana,30.16178704,-92.05396746
Louisiana,30.3944473,-90.092254
Louisiana,30.00304649,-90.1624763
Louisiana,29.9262443,-90.0830885
Louisiana,32.44137302,-93.7182552
Louisiana,30.2686413,-89.7595959
Maine,44.34477644,-69.78859516
Maine,44.82935604,-68.75374997
Maine,43.660568,-70.266672
Maine,43.63497256,-70.33784503
Maine,43.67755647,-70.32975335
Maryland,38.9875341,-76.5470394
Maryland,38.97779087,-76.48781124
Maryland,39.07673855,-77.08003887
Maryland,39.337918,-76.63549783
Maryland,39.304273,-76.615942
Maryland,39.282066,-76.5824996
Maryland,39.38468044,-76.688784
Maryland,39.28670811,-76.61954139
Maryland,39.327126,-76.615604
Maryland,39.287132,-76.5481764
Maryland,39.367853,-76.45183705
Maryland,39.2869109,-76.6076083
Maryland,39.372166,-76.610238
Maryland,39.27137972,-76.60113313
Maryland,39.1794142,-76.6710311
Maryland,39.49555446,-76.32775172
Maryland,39.025392,-77.1268395
Maryland,39.02284,-77.14688
Maryland,38.98574474,-77.09621984
Maryland,38.95485114,-76.82841758
Maryland,38.977758,-76.735053
Maryland,38.94448343,-76.73512773
Maryland,38.66927556,-76.87698607
Maryland,38.840009,-76.94731
Maryland,38.86975679,-76.84786351
Maryland,38.96223903,-77.0885853
Maryland,38.76758645,-76.88793641
Maryland,39.02266088,-76.925788
Maryland,38.98036053,-76.93895815
Maryland,39.215549,-76.860388
Maryland,39.20076034,-76.8129621
Maryland,39.288788,-77.202484
Maryland,38.72415631,-76.65890826
Maryland,38.79391189,-76.05938579
Maryland,38.94317074,-76.56211549
Maryland,39.2774087,-76.8259278
Maryland,39.5614324,-76.3730515
Maryland,38.8461879,-76.8852673
Maryland,39.37431783,-77.41217209
Maryland,39.44543318,-77.39736336
Maryland,39.416477,-77.437971
Maryland,39.14962294,-76.90973968
Maryland,39.11639809,-77.19833153
Maryland,39.1485003,-77.21034726
Maryland,39.12463464,-77.23705385
Maryland,39.03805526,-76.68011711
Maryland,39.18254745,-77.26392329
Maryland,39.203588,-77.24782
Maryland,39.1357911,-76.5971114
Maryland,39.19465917,-76.61408049
Maryland,38.99861629,-76.91215084
Maryland,39.65965627,-77.74470581
Maryland,39.1532887,-76.72458766
Maryland,39.49666394,-76.65439868
Maryland,38.968332,-76.957459
Maryland,38.9557641,-76.93991471
Maryland,39.0279113,-77.0767603
Maryland,38.546985,-76.9844958
Maryland,38.9213721,-76.8463498
Maryland,39.08520707,-76.86234769
Maryland,39.097909,-76.80889
Maryland,38.29199297,-76.49364679
Maryland,39.2021657,-76.6836881
Maryland,39.43269548,-76.62327665
Maryland,39.3645528,-77.1601025
Maryland,38.95776506,-76.86997492
Maryland,38.3358624,-75.101551
Maryland,39.15319846,-77.06617601
Maryland,39.41260254,-76.772226
Maryland,38.78456502,-77.01677047
Maryland,38.80364579,-76.99167197
Maryland,39.37319054,-76.54258163
Maryland,39.38834729,-76.73605543
Maryland,39.0166613,-77.2089559
Maryland,38.54466172,-76.59210095
Maryland,39.04970769,-77.1155534
Maryland,39.09648633,-77.19264663
Maryland,39.07526384,-77.13780428
Maryland,39.33537699,-76.4850603
Maryland,38.3496949,-75.60263988
Maryland,38.40314224,-75.56972901
Maryland,39.07750803,-76.54460863
Maryland,39.02094875,-77.01183548
Maryland,39.021908,-76.976732
Maryland,39.0555046,-76.9549331
Maryland,38.9966311,-77.0261864
Maryland,39.39860347,-76.93320896
Maryland,39.40038945,-76.60287416
Maryland,39.39828522,-76.58570496
Maryland,38.89993308,-76.7916921
Maryland,38.622815,-76.913427
Maryland,39.56205587,-76.971611
Maryland,39.036633,-77.054969
Maryland,39.312568,-76.755543
Massachusetts,41.923616,-71.356089
Massachusetts,42.48626123,-71.2626348
Massachusetts,42.57587813,-70.89119601
Massachusetts,42.58045134,-71.28815315
Massachusetts,42.35340097,-71.05809176
Massachusetts,42.3446571,-71.1008254
Massachusetts,42.35754931,-71.05842906
Massachusetts,42.35104803,-71.04572392
Massachusetts,42.3506571,-71.0761336
Massachusetts,42.35175378,-71.06697289
Massachusetts,42.2207521,-71.0254706
Massachusetts,42.3364117,-71.1495791
Massachusetts,42.09356165,-71.05460064
Massachusetts,42.35065776,-71.11466163
Massachusetts,42.4861545,-71.2127228
Massachusetts,42.36860637,-71.07658479
Massachusetts,42.38926328,-71.14341554
Massachusetts,42.3625408,-71.0856023
Massachusetts,42.36482061,-71.10327575
Massachusetts,42.625005,-71.362317
Massachusetts,42.17270365,-72.5775908
Massachusetts,42.2576406,-71.167616
Massachusetts,42.32573389,-71.06219621
Massachusetts,42.0650622,-72.5150848
Massachusetts,42.3001226,-71.3937061
Massachusetts,42.09008296,-71.42173183
Massachusetts,42.356924,-72.553844
Massachusetts,42.8140687,-71.1016309
Massachusetts,42.1785378,-70.9094917
Massachusetts,42.17505622,-72.64153989
Massachusetts,41.667623,-70.295635
Massachusetts,42.5333681,-71.7435946
Massachusetts,42.015969,-71.231264
Massachusetts,42.338815,-71.59159667
Massachusetts,42.40599937,-71.08285075
Massachusetts,42.74400605,-71.15655965
Massachusetts,42.14871568,-71.48807082
Massachusetts,42.3020234,-71.3598359
Massachusetts,42.307846,-71.215047
Massachusetts,42.6760529,-71.1317931
Massachusetts,41.63947571,-70.99168798
Massachusetts,42.16446028,-71.19962362
Massachusetts,42.540819,-70.944132
Massachusetts,41.9528203,-70.7110798
Massachusetts,42.27258365,-71.02726493
Massachusetts,42.165751,-71.045489
Massachusetts,41.90581721,-71.04957896
Massachusetts,42.5196617,-71.0922519
Massachusetts,42.479612,-71.02111
Massachusetts,41.8030476,-71.3387809
Massachusetts,42.27543021,-71.7497546
Massachusetts,42.39590337,-71.12241879
Massachusetts,42.4817731,-70.9037891
Massachusetts,42.37576085,-71.25284611
Massachusetts,42.41319,-71.233792
Massachusetts,42.3615737,-71.1599528
Massachusetts,42.09572876,-72.59997952
Massachusetts,42.2855691,-71.6086093
Massachusetts,42.5666153,-71.4227983
Massachusetts,42.2045389,-71.15359339
Massachusetts,42.516557,-71.137859
Massachusetts,42.28218935,-71.80815703
Michigan,41.8757218,-84.0425636
Michigan,42.28295078,-83.20371499
Michigan,42.27931652,-83.74052149
Michigan,42.25544844,-83.69323346
Michigan,42.2406456,-83.745292
Michigan,42.60749877,-83.30030206
Michigan,42.5409873,-83.7859023
Michigan,42.32300012,-83.45958374
Michigan,42.6741082,-82.8295619
Michigan,42.73373708,-84.47725644
Michigan,42.97665471,-83.76849868
Michigan,43.02326477,-85.68837438
Michigan,42.8492001,-85.6258914
Michigan,42.8843164,-85.7397539
Michigan,42.81533813,-86.08912205
Michigan,42.29539506,-85.6552813
Michigan,42.9120122,-85.5782809
Michigan,42.74021655,-84.63416705
Michigan,42.53388882,-83.10599656
Michigan,43.585297,-84.767941
Michigan,42.42403597,-83.43379693
Michigan,42.48367931,-83.47418976
Michigan,42.70905485,-83.30657175
Michigan,42.23062,-85.590182
Michigan,42.64202853,-83.13134788
Michigan,42.68162222,-83.19252816
Michigan,42.53585492,-82.91247584
Michigan,42.5307049,-83.1979459
Michigan,43.47945585,-83.970047
Michigan,42.6697843,-82.9957531
Michigan,42.48171256,-83.24163924
Michigan,42.49780847,-83.28422198
Michigan,42.62641899,-82.98786882
Michigan,42.5543322,-83.0289745
Michigan,42.1971736,-83.257584
Michigan,42.56359331,-83.16820232
Michigan,42.51430448,-83.04767732
Michigan,42.5390724,-83.35992578
Michigan,42.14021839,-83.22505901
Minnesota,44.7311427,-93.2193797
Minnesota,46.3577455,-94.2449344
Minnesota,45.160496,-93.23381
Minnesota,45.12726283,-93.2567374
Minnesota,44.81120291,-93.32912697
Minnesota,44.85429018,-93.24178027
Minnesota,45.05913002,-93.32097113
Minnesota,45.12458378,-93.35660379
Minnesota,45.09413543,-93.38319736
Minnesota,44.74752605,-93.28876237
Minnesota,45.1583053,-93.3908094
Minnesota,44.8593644,-93.5344897
Minnesota,44.8344945,-93.6010504
Minnesota,45.06269663,-93.24830225
Minnesota,45.1823236,-93.3209547
Minnesota,45.1987447,-93.354802
Minnesota,44.83284674,-92.95762394
Minnesota,45.05518923,-93.36479357
Minnesota,46.803949,-92.159416
Minnesota,44.790692,-93.211819
Minnesota,44.83597001,-93.15195868
Minnesota,44.85922235,-93.44283416
Minnesota,44.87921778,-93.32052467
Minnesota,45.30126489,-93.55510212
Minnesota,45.27829914,-92.99819927
Minnesota,44.98440611,-93.38110203
Minnesota,44.73886021,-92.89264836
Minnesota,44.92422978,-93.40994775
Minnesota,44.694167,-93.285956
Minnesota,44.1461964,-93.99404369
Minnesota,44.16620198,-93.95139876
Minnesota,45.0956686,-93.4413255
Minnesota,45.13359668,-93.47686957
Minnesota,45.0104019,-93.0238813
Minnesota,45.03555497,-93.01952872
Minnesota,44.97364847,-93.27538079
Minnesota,44.9771056,-93.2677017
Minnesota,44.98803238,-93.25693291
Minnesota,44.97285733,-93.24767683
Minnesota,44.95535181,-93.29721966
Minnesota,45.0387921,-93.2201568
Minnesota,44.9474206,-93.3212314
Minnesota,44.97838404,-93.27192157
Minnesota,44.9734288,-93.2269503
Minnesota,44.89377503,-93.41965436
Minnesota,44.96732781,-93.43799032
Minnesota,44.91804001,-93.50243178
Minnesota,45.0356191,-92.83744055
Minnesota,45.020568,-93.48255654
Minnesota,44.88395818,-93.2485156
Minnesota,44.86401479,-93.28887552
Minnesota,44.004922,-92.465099
Minnesota,44.0627528,-92.50005498
Minnesota,45.20067478,-93.55394364
Minnesota,44.73125843,-93.13323361
Minnesota,45.0231874,-93.1677619
Minnesota,45.01258217,-93.17024667
Minnesota,45.55865038,-94.15651312
Minnesota,45.55138657,-94.20620861
Minnesota,44.91745241,-93.18851835
Minnesota,44.94661233,-93.0957015
Minnesota,44.9402631,-93.1365664
Minnesota,44.74925657,-93.38040927
Minnesota,44.77628681,-93.4141124
Minnesota,45.05806913,-93.14349836
Minnesota,44.93177129,-93.34888707
Minnesota,45.052019,-93.063405
Minnesota,44.97145356,-93.49667614
Minnesota,44.89014402,-93.08115497
Minnesota,44.92477538,-92.95509566
Minnesota,44.9446016,-92.9047127
Mississippi,34.36357602,-89.5593472
Mississippi,34.96313576,-89.99041156
Missouri,38.8140062,-94.51008905
Missouri,39.02587501,-94.24831717
Missouri,38.75069737,-90.42787307
Missouri,38.64323616,-90.56492599
Missouri,38.65044733,-90.3384295
Missouri,38.96085,-92.37059
Missouri,38.94742999,-92.30004812
Missouri,38.94797325,-92.3274125
Missouri,38.67270483,-90.43588206
Missouri,38.599665,-90.446889
Missouri,38.59218926,-90.58439777
Missouri,38.80460406,-90.30859845
Missouri,38.90203714,-94.52527398
Missouri,39.0336853,-94.35792528
Missouri,38.57881916,-92.19271097
Missouri,37.084891,-94.4767
Missouri,38.9430995,-94.6076916
Missouri,38.88891618,-94.60734759
Missouri,39.09736789,-94.58247425
Missouri,39.05705036,-94.60563781
Missouri,39.1954947,-94.5799939
Missouri,39.04657541,-94.44696199
Missouri,39.1735676,-94.5355574
Missouri,39.03890503,-94.58687934
Missouri,38.99232773,-94.59544315
Missouri,39.20955724,-94.64581918
Missouri,39.2531169,-94.6539736
Missouri,39.24772722,-94.46593684
Missouri,38.56253977,-90.40729036
Missouri,38.92863602,-94.40902597
Missouri,38.92130874,-94.3597436
Missouri,38.78051255,-90.69898105
Missouri,38.99439833,-94.47454979
Missouri,39.81365485,-94.81386638
Missouri,38.62637694,-90.33459455
Missouri,38.6326199,-90.23385582
Missouri,37.2097424,-93.27558197
Missouri,37.15302384,-93.29515943
Missouri,38.77232131,-93.73592333
Montana,45.78437259,-108.5568603
Montana,45.6797178,-111.0628748
Montana,46.8921789,-114.0400163
Nebraska,41.15789502,-95.93476613
Nebraska,40.815612,-96.701898
Nebraska,40.7392594,-96.67944421
Nebraska,40.81312458,-96.64012233
Nebraska,41.23373805,-96.12035689
Nebraska,41.25874199,-96.02317984
Nebraska,41.23366727,-96.19200785
Nebraska,41.2613827,-95.9801472
Nebraska,41.29172646,-96.1428879
Nebraska,41.1624055,-96.0233141
Nevada,39.154026,-119.7666478
Nevada,36.00347677,-115.1105019
Nevada,36.06314949,-115.0434494
Nevada,36.0412618,-114.9784245
Nevada,36.16200607,-115.0626204
Nevada,36.14391577,-115.2062551
Nevada,36.127337,-115.173096
Nevada,36.121453,-115.168674
Nevada,36.1200911,-115.1717584
Nevada,36.1148582,-115.1554133
Nevada,36.1091641,-115.1711529
Nevada,36.03965691,-115.1906872
Nevada,36.107068,-115.136939
Nevada,36.09914194,-115.2966713
Nevada,36.08543691,-115.1195059
Nevada,36.27176283,-115.2072663
Nevada,36.29136203,-115.2874693
Nevada,36.19523662,-115.2477458
Nevada,36.06365525,-115.2520469
Nevada,36.05606714,-115.1715767
Nevada,36.1632637,-115.1588763
Nevada,36.02212781,-115.1180594
Nevada,36.14478528,-115.2973929
Nevada,36.1955108,-115.1190002
Nevada,36.2402359,-115.1162231
Nevada,39.5322903,-119.865376
Nevada,39.43872085,-119.7612026
Nevada,39.47746861,-119.7931619
Nevada,39.5339887,-119.7181422
New Hampshire,42.95644296,-71.47796523
New Hampshire,43.22450936,-71.49008125
New Hampshire,43.2155466,-70.8800323
New Hampshire,42.92517207,-72.28979358
New Hampshire,42.9633032,-71.4416697
New Hampshire,42.758938,-71.4647635
New Hampshire,42.78285073,-71.50485845
New Hampshire,43.09457037,-70.79909199
New Jersey,40.64419307,-74.57722823
New Jersey,40.7204005,-74.5636559
New Jersey,40.78182252,-74.19175628
New Jersey,40.576618,-74.55912
New Jersey,40.05892852,-74.14229529
New Jersey,40.5829233,-74.6144108
New Jersey,39.92744047,-75.03187636
New Jersey,39.9890181,-75.0097218
New Jersey,40.63275056,-74.30508785
New Jersey,40.83005667,-74.1379235
New Jersey,40.97000219,-73.95509991
New Jersey,39.84181082,-75.09241701
New Jersey,40.43526124,-74.39035753
New Jersey,40.8034679,-74.3627386
New Jersey,40.83113323,-74.08911339
New Jersey,40.28991071,-74.05257432
New Jersey,40.8069993,-73.9901349
New Jersey,40.547948,-74.335887
New Jersey,40.89534785,-73.97619533
New Jersey,40.861233,-73.970523
New Jersey,40.24433084,-74.29943479
New Jersey,40.9095913,-74.0312289
New Jersey,40.49904913,-74.64523441
New Jersey,40.73959947,-74.02998079
New Jersey,40.41524126,-74.15871732
New Jersey,40.13435687,-74.22297763
New Jersey,40.7306299,-74.0636592
New Jersey,40.72681878,-74.03526734
New Jersey,40.759721,-74.15983
New Jersey,40.29837426,-74.68467227
New Jersey,40.8911136,-74.07195719
New Jersey,40.7601168,-74.4167983
New Jersey,39.704554,-74.275422
New Jersey,39.87755808,-74.91937826
New Jersey,39.9062371,-74.9363638
New Jersey,39.45118213,-74.63772249
New Jersey,40.54085387,-74.36603543
New Jersey,41.051032,-74.06184273
New Jersey,39.9463794,-74.9595837
New Jersey,40.84501457,-74.46741316
New Jersey,39.96992593,-74.91403547
New Jersey,40.49608013,-74.44389512
New Jersey,40.706435,-74.40451
New Jersey,40.73476014,-74.17034736
New Jersey,40.46145446,-74.457146
New Jersey,40.917588,-74.076404
New Jersey,40.957659,-74.075736
New Jersey,40.91928992,-74.06484149
New Jersey,40.86189199,-74.38771204
New Jersey,40.3109783,-74.6613585
New Jersey,41.07066761,-74.13941381
New Jersey,40.35073914,-74.06996564
New Jersey,40.907218,-74.554014
New Jersey,40.13799764,-74.06170586
New Jersey,40.78756311,-74.0457996
New Jersey,39.7346155,-75.0078599
New Jersey,40.55451314,-74.43135649
New Jersey,40.68712191,-74.31576966
New Jersey,40.71862732,-74.32950032
New Jersey,40.8606228,-74.0619118
New Jersey,39.98432404,-74.18058696
New Jersey,40.68581167,-74.23265167
New Jersey,39.85315085,-74.98253972
New Jersey,40.6429201,-74.4126248
New Jersey,40.8887162,-74.25201345
New Jersey,40.85022768,-74.29402782
New Jersey,40.8052367,-74.2481487
New Jersey,40.65102192,-74.34931696
New Jersey,40.53607398,-74.29641439
New Mexico,35.08057225,-106.6168657
New Mexico,35.20453246,-106.6499649
New Mexico,35.12325776,-106.7012892
New Mexico,35.10886241,-106.5685222
New Mexico,35.17493881,-106.5749713
New Mexico,34.43428475,-103.1958185
New Mexico,36.76795107,-108.1477205
New Mexico,32.31489248,-106.7436181
New Mexico,35.6778052,-105.952948
New York,42.716029,-73.809998
New York,42.682911,-73.838426
New York,42.6542507,-73.7730512
New York,42.99971951,-78.81943605
New York,40.7594259,-73.918436
New York,40.736432,-73.24763
New York,40.7648267,-73.0925717
New York,40.8845662,-73.90047376
New York,40.868854,-73.82627
New York,40.8258905,-73.9195343
New York,40.84142108,-73.84374094
New York,40.86033459,-73.89050734
New York,40.8239054,-73.8381994
New York,40.69359155,-73.98638792
New York,40.71662536,-73.96054437
New York,40.60849876,-73.95935606
New York,40.68922533,-73.99282465
New York,40.67117976,-73.97771266
New York,40.69434931,-73.99183062
New York,40.63199766,-73.94781767
New York,40.62640517,-73.9169756
New York,40.58330246,-73.98677546
New York,40.67722506,-73.97219397
New York,40.6930231,-73.9702073
New York,40.62204283,-74.02667152
New York,40.6899125,-73.9839628
New York,40.610484,-73.918934
New York,40.70002983,-73.94096755
New York,42.78938257,-78.81497509
New York,40.74355704,-73.61803874
New York,41.3169256,-74.1259455
New York,42.90753759,-78.77423781
New York,43.15505176,-76.12227559
New York,42.8601823,-73.7803062
New York,40.80724232,-73.29384585
New York,40.76463444,-73.30658445
New York,41.00201897,-73.85746069
New York,40.72452264,-73.55054444
New York,40.83911072,-73.31525126
New York,40.73464194,-73.86971154
New York,40.70759532,-73.70235479
New York,40.726012,-73.4234
New York,41.527889,-73.893887
New York,40.7204886,-73.8459915
New York,40.738202,-73.613312
New York,40.78546844,-73.72738571
New York,40.82807993,-73.20138143
New York,40.807172,-73.23777946
New York,40.77439973,-73.52764727
New York,40.65728692,-73.83981151
New York,40.8148082,-73.4109988
New York,42.43014787,-76.508228
New York,40.7559426,-73.8802379
New York,40.7037085,-73.7989613
New York,41.96648043,-73.99000456
New York,40.87006244,-73.12832897
New York,40.8322304,-73.0891361
New York,42.755717,-73.775954
New York,40.62740132,-73.73754595
New York,40.72599227,-73.50081555
New York,40.76527093,-73.72536724
New York,43.18380787,-76.24673992
New York,40.74722749,-73.94164882
New York,40.65563271,-73.54969777
New York,41.45511,-74.38352
New York,40.74471294,-73.65613665
New York,41.3183737,-73.859149
New York,41.216388,-73.721859
New York,43.0954075,-75.3057106
New York,40.7580426,-73.6892544
